text,label
"Job Title: Cloud Engineer | Education: M.Tech Computer Science | Experience: 1 years at Microsoft India | Skills: grafana, traefik, monitoring, high availability, disaster recovery, ansible, load balancing, service mesh, azure, gitops, tracing, prometheus, elk stack, sli, chef, gitlab ci, logging, consul | Summary: Published research paper on chef optimization techniques. Conducted code reviews for grafana and sli implementations. Implemented service mesh solutions to improve system performance by 40%. Led a team of 5 engineers to deliver tracing projects on time. Wrote unit tests and integration tests for azure modules.",devops
"Job Title: Full Stack Developer | Education: B.Tech Software Engineering | Experience: 8 years at Sigmoid | Skills: express.js, webpack, payment integration, stripe api, postgresql, react, vue.js, html, graphql, mysql, next.js, python, css, javascript, django, elasticsearch, flask, oauth | Summary: Achieved django certification and applied it in production environments. Achieved mysql certification and applied it in production environments. Contributed to open-source stripe api projects on GitHub. Conducted code reviews for react and mysql implementations.",fullstack
"Job Title: SRE | Education: B.Sc Information Technology | Experience: 3 years at TechCorp India | Skills: sla, aws, autoscaling, consul, bash, terraform, traefik, service mesh | Summary: Contributed to open-source bash projects on GitHub. Built scalable traefik pipelines with bash achieving 99.9% uptime. Developed and maintained terraform applications using sla and consul. Migrated legacy systems to modern aws architecture using traefik. Collaborated with cross-functional teams on aws and autoscaling solutions.",devops
"Job Title: MEAN Stack Developer | Education: B.Sc Computer Science | Experience: 2 years at InMobi | Skills: javascript, payment integration, cypress, react, django, jwt, stripe api, angular, microservices, mysql | Summary: Designed and deployed javascript infrastructure using cypress. Designed and deployed angular infrastructure using microservices. Developed and maintained angular applications using jwt and javascript. Implemented stripe api solutions to improve system performance by 40%.",fullstack
"Job Title: ETL Developer | Education: B.Tech Information Technology | Experience: 2 years at Mu Sigma | Skills: s3, hdfs, pig, etl, redshift, dbt, luigi, logstash, prefect, azure data factory, java, beam, parquet, elt, glue | Summary: Migrated legacy systems to modern prefect architecture using java. Achieved s3 certification and applied it in production environments. Contributed to open-source etl projects on GitHub. Automated elt processes saving 20 hours of manual work weekly. Optimized luigi workflows reducing latency by 60% using elt.",data_engineering
"Job Title: Data Architect | Education: M.Tech Data Engineering | Experience: 3 years at Paytm | Skills: metabase, airflow, avro, nosql, dbt, databricks, luigi, data lake, data pipeline, java, sql, prefect | Summary: Contributed to open-source sql projects on GitHub. Optimized data lake workflows reducing latency by 60% using luigi. Integrated prefect with nosql for seamless data flow. Migrated legacy systems to modern dbt architecture using avro.",data_engineering
"Job Title: Vue.js Developer | Education: BCA | Experience: 4 years at TCS | Skills: webpack, wcag, svelte, vue.js, websockets, progressive web app, lazy loading, react testing library, adobe xd, figma, react query | Summary: Migrated legacy systems to modern react testing library architecture using react query. Conducted code reviews for progressive web app and webpack implementations. Integrated lazy loading with svelte for seamless data flow.",frontend
"Job Title: Software Engineer | Education: B.E Software Engineering | Experience: 7 years at Paytm | Skills: ansible, azure, api gateway, mongodb, mysql, jwt, django, node.js, ci/cd, grpc, rest api, fastapi | Summary: Led a team of 5 engineers to deliver node.js projects on time. Collaborated with cross-functional teams on api gateway and azure solutions. Optimized fastapi workflows reducing latency by 60% using django.",backend
"Job Title: UI Developer | Education: B.E Computer Engineering | Experience: 7 years at Tiger Analytics | Skills: graphql, redux, cypress, web accessibility, html, rollup, d3.js, angular, adobe xd, vite | Summary: Built scalable redux pipelines with cypress achieving 99.9% uptime. Led a team of 5 engineers to deliver adobe xd projects on time. Wrote unit tests and integration tests for angular modules.",frontend
"Job Title: Frontend Developer | Education: BCA | Experience: 7 years at Cognizant | Skills: react query, axios, gsap, service worker, apollo, eslint, scss, seo, animation | Summary: Optimized axios workflows reducing latency by 60% using react query. Published research paper on apollo optimization techniques. Published research paper on seo optimization techniques.",frontend
"Job Title: Product Engineer | Education: B.E Computer Engineering | Experience: 6 years at Zomato | Skills: aws, css, git, mongodb, typescript, flask, graphql, next.js, webpack, nginx, linux, stripe api, express.js | Summary: Conducted code reviews for express.js and css implementations. Developed and maintained webpack applications using graphql and git. Conducted code reviews for typescript and nginx implementations. Optimized css workflows reducing latency by 60% using mongodb. Migrated legacy systems to modern graphql architecture using graphql.",fullstack
"Job Title: Security Engineer | Education: CISSP | Experience: 4 years at Fractal Analytics | Skills: nmap, kali linux, threat intelligence, splunk, pki, wireshark, owasp, python scripting, zero trust, firewall, bash scripting, vulnerability assessment, powershell, network security, digital forensics, burp suite, ctf, cloud security | Summary: Conducted code reviews for pki and owasp implementations. Designed and deployed zero trust infrastructure using powershell. Conducted code reviews for powershell and nmap implementations.",cybersecurity
"Job Title: Data Platform Engineer | Education: B.Sc Statistics | Experience: 10 years at Infosys | Skills: data lake, data warehouse, metabase, s3, avro, data pipeline, data lakehouse, power bi, elasticsearch | Summary: Wrote unit tests and integration tests for data lakehouse modules. Led a team of 5 engineers to deliver avro projects on time. Developed and maintained data pipeline applications using metabase and metabase. Achieved avro certification and applied it in production environments. Automated data pipeline processes saving 20 hours of manual work weekly.",data_engineering
"Job Title: NLP Engineer | Education: B.Tech Electronics | Experience: 5 years at Zomato | Skills: regression, automl, backpropagation, cnn, cross validation, pytorch, tensorflow, numpy, dimensionality reduction, pca, nlp, transformers, feature engineering, clustering, colab, opencv, deep learning, gpt | Summary: Implemented automl solutions to improve system performance by 40%. Integrated opencv with colab for seamless data flow. Optimized cross validation workflows reducing latency by 60% using nlp. Wrote unit tests and integration tests for transformers modules.",machine_learning
"Job Title: Security Architect | Education: CISSP | Experience: 6 years at InMobi | Skills: zero trust, firewall, azure security, hipaa, siem, aws security, incident response, pki | Summary: Led a team of 5 engineers to deliver aws security projects on time. Led a team of 5 engineers to deliver azure security projects on time. Automated zero trust processes saving 20 hours of manual work weekly. Optimized hipaa workflows reducing latency by 60% using aws security.",cybersecurity
"Job Title: Deep Learning Engineer | Education: M.Tech Artificial Intelligence | Experience: 6 years at Accenture | Skills: gradient descent, classification, python, xgboost, dimensionality reduction, tsne, mlflow, fine tuning, opencv, attention mechanism | Summary: Migrated legacy systems to modern dimensionality reduction architecture using mlflow. Implemented attention mechanism solutions to improve system performance by 40%. Collaborated with cross-functional teams on mlflow and python solutions. Developed and maintained tsne applications using opencv and gradient descent.",machine_learning
"Job Title: Kubernetes Engineer | Education: CKA Certified | Experience: 6 years at Flipkart | Skills: python, jaeger, vault, load balancing, linux, chef, flux, go, gcp | Summary: Contributed to open-source go projects on GitHub. Migrated legacy systems to modern python architecture using go. Automated python processes saving 20 hours of manual work weekly. Optimized load balancing workflows reducing latency by 60% using python. Implemented go solutions to improve system performance by 40%.",devops
"Job Title: Angular Developer | Education: BCA | Experience: 4 years at Fractal Analytics | Skills: react, css, typescript, three.js, websockets, performance optimization, apollo, rollup, vue.js, graphql, scss, tailwind css | Summary: Automated css processes saving 20 hours of manual work weekly. Contributed to open-source tailwind css projects on GitHub. Implemented scss solutions to improve system performance by 40%. Conducted code reviews for websockets and vue.js implementations. Developed and maintained graphql applications using tailwind css and tailwind css.",frontend
"Job Title: MEAN Stack Developer | Education: B.Tech Software Engineering | Experience: 2 years at Accenture | Skills: ci/cd, next.js, jest, tailwind css, redis, jwt, python, elasticsearch, express.js, webpack, graphql, microservices, vite, git, vue.js, meilisearch, linux | Summary: Achieved vue.js certification and applied it in production environments. Migrated legacy systems to modern microservices architecture using tailwind css. Integrated microservices with next.js for seamless data flow.",fullstack
"Job Title: Data Scientist | Education: M.Sc Data Science | Experience: 6 years at BYJU's | Skills: bert, attention mechanism, pca, automl, jupyter, nlp, xgboost, transfer learning, model deployment, python, opencv, mlflow, tsne, neural networks, classification, pytorch | Summary: Migrated legacy systems to modern model deployment architecture using opencv. Designed and deployed automl infrastructure using model deployment. Contributed to open-source transfer learning projects on GitHub. Automated nlp processes saving 20 hours of manual work weekly.",machine_learning
"Job Title: Pipeline Engineer | Education: MBA Analytics | Experience: 2 years at Accenture | Skills: databricks, elt, data pipeline, looker, orc, apache spark, logstash, metabase, python, luigi, redshift | Summary: Optimized apache spark workflows reducing latency by 60% using redshift. Automated apache spark processes saving 20 hours of manual work weekly. Achieved databricks certification and applied it in production environments. Automated elt processes saving 20 hours of manual work weekly.",data_engineering
"Job Title: Pipeline Engineer | Education: M.Tech Data Engineering | Experience: 5 years at Infosys | Skills: orc, synapse, sql, data pipeline, hdfs, s3, airflow, data warehouse | Summary: Optimized orc workflows reducing latency by 60% using orc. Developed and maintained sql applications using airflow and data pipeline. Collaborated with cross-functional teams on data warehouse and orc solutions. Wrote unit tests and integration tests for hdfs modules.",data_engineering
"Job Title: Big Data Engineer | Education: M.Tech Data Engineering | Experience: 7 years at Infosys | Skills: iceberg, emr, redshift, fluentd, hive, nosql, beam, data pipeline, apache spark | Summary: Automated iceberg processes saving 20 hours of manual work weekly. Automated fluentd processes saving 20 hours of manual work weekly. Migrated legacy systems to modern fluentd architecture using data pipeline.",data_engineering
"Job Title: Infrastructure Engineer | Education: CKA Certified | Experience: 2 years at IBM India | Skills: python, ansible, gcp, aws, go, infrastructure as code, helm, high availability, traefik, autoscaling, terraform, configuration management, kubernetes, sla, bash, sli, istio, slo | Summary: Implemented terraform solutions to improve system performance by 40%. Published research paper on go optimization techniques. Migrated legacy systems to modern helm architecture using traefik. Contributed to open-source sla projects on GitHub. Published research paper on terraform optimization techniques.",devops
"Job Title: DevOps Engineer | Education: B.Tech Information Technology | Experience: 8 years at Tiger Analytics | Skills: sql, ruby on rails, graphql, django, ruby, mysql, jenkins, grpc, asp.net, jpa, java, node.js, ci/cd, oauth, laravel, bash, microservices | Summary: Implemented oauth solutions to improve system performance by 40%. Implemented java solutions to improve system performance by 40%. Conducted code reviews for ci/cd and node.js implementations.",backend
"Job Title: NLP Engineer | Education: PhD Machine Learning | Experience: 3 years at Paytm | Skills: dimensionality reduction, hyperparameter tuning, catboost, tensorflow, classification, transfer learning, umap, cross validation, colab, transformers, wandb, computer vision, fine tuning, model deployment, scikit-learn | Summary: Built scalable computer vision pipelines with wandb achieving 99.9% uptime. Designed and deployed model deployment infrastructure using umap. Optimized model deployment workflows reducing latency by 60% using model deployment.",machine_learning
"Job Title: Flutter Developer | Education: B.Tech Information Technology | Experience: 7 years at Zomato | Skills: app store, jetpack compose, apns, xcode, dart, flutter, capacitor, java, gradle, clean architecture, objective-c, realm, room database, swift, spm, ios, swiftui | Summary: Migrated legacy systems to modern spm architecture using swiftui. Built scalable jetpack compose pipelines with jetpack compose achieving 99.9% uptime. Designed and deployed apns infrastructure using gradle. Built scalable gradle pipelines with room database achieving 99.9% uptime. Automated ios processes saving 20 hours of manual work weekly.",mobile
"Job Title: Cross-Platform Developer | Education: BCA | Experience: 6 years at Unacademy | Skills: ios, alamofire, android, dart, espresso, app store, ionic, kotlin, push notifications | Summary: Optimized android workflows reducing latency by 60% using push notifications. Contributed to open-source ionic projects on GitHub. Conducted code reviews for espresso and android implementations. Migrated legacy systems to modern dart architecture using app store. Led a team of 5 engineers to deliver dart projects on time.",mobile
"Job Title: Infrastructure Engineer | Education: AWS Certified | Experience: 2 years at Amazon India | Skills: sla, gcp, consul, disaster recovery, github actions, azure, load balancing, aws, jaeger | Summary: Collaborated with cross-functional teams on consul and aws solutions. Wrote unit tests and integration tests for aws modules. Developed and maintained load balancing applications using gcp and github actions. Published research paper on load balancing optimization techniques.",devops
"Job Title: Flutter Developer | Education: MCA | Experience: 2 years at Google India | Skills: mvc, push notifications, react native, java, clean architecture, jetpack compose, retrofit, swiftui, ios, ionic, room database, app store, expo, capacitor, uikit, xcode | Summary: Designed and deployed push notifications infrastructure using app store. Implemented xcode solutions to improve system performance by 40%. Built scalable clean architecture pipelines with xcode achieving 99.9% uptime. Wrote unit tests and integration tests for app store modules. Implemented room database solutions to improve system performance by 40%.",mobile
"Job Title: DevOps Engineer | Education: CKA Certified | Experience: 3 years at MakeMyTrip | Skills: helm, opentelemetry, autoscaling, vault, jenkins, ansible, logging, github actions, circleci, configuration management, gitops, bash, chef, azure, flux | Summary: Optimized autoscaling workflows reducing latency by 60% using github actions. Wrote unit tests and integration tests for ansible modules. Collaborated with cross-functional teams on vault and vault solutions.",devops
"Job Title: Flutter Developer | Education: B.Sc Computer Science | Experience: 4 years at Amazon India | Skills: clean architecture, alamofire, dart, firebase, unit testing, swift, gradle, spm, jetpack compose, material design, ci/cd mobile, ionic, xamarin | Summary: Published research paper on unit testing optimization techniques. Automated dart processes saving 20 hours of manual work weekly. Integrated gradle with firebase for seamless data flow.",mobile
"Job Title: Machine Learning Engineer | Education: M.Sc Data Science | Experience: 5 years at Zomato | Skills: bert, model deployment, opencv, reinforcement learning, xgboost, seaborn, cnn, numpy, jupyter | Summary: Integrated jupyter with cnn for seamless data flow. Conducted code reviews for opencv and numpy implementations. Led a team of 5 engineers to deliver numpy projects on time.",machine_learning
"Job Title: Data Scientist | Education: B.Sc Statistics | Experience: 6 years at Paytm | Skills: wandb, huggingface, opencv, dimensionality reduction, colab, pca, data augmentation, nlp, fine tuning, cnn, regression, gradient descent, tensorflow, pytorch, model deployment | Summary: Contributed to open-source nlp projects on GitHub. Built scalable fine tuning pipelines with regression achieving 99.9% uptime. Conducted code reviews for colab and model deployment implementations. Built scalable nlp pipelines with data augmentation achieving 99.9% uptime.",machine_learning
"Job Title: SOC Analyst | Education: B.Tech Computer Science | Experience: 5 years at Amazon India | Skills: iso 27001, hipaa, firewall, python scripting, ctf, soar, kali linux, vpn | Summary: Migrated legacy systems to modern soar architecture using kali linux. Led a team of 5 engineers to deliver soar projects on time. Wrote unit tests and integration tests for ctf modules. Built scalable firewall pipelines with soar achieving 99.9% uptime.",cybersecurity
"Job Title: Security Architect | Education: Certified Ethical Hacker (CEH) | Experience: 2 years at Razorpay | Skills: firewall, vpn, vulnerability assessment, siem, nmap, threat intelligence, incident response, hipaa, powershell, ethical hacking, splunk, bash scripting, qradar, pki, penetration testing, nist | Summary: Integrated vulnerability assessment with ethical hacking for seamless data flow. Built scalable hipaa pipelines with bash scripting achieving 99.9% uptime. Wrote unit tests and integration tests for ethical hacking modules. Developed and maintained splunk applications using bash scripting and pki. Contributed to open-source splunk projects on GitHub.",cybersecurity
"Job Title: JavaScript Developer | Education: B.Tech Computer Science | Experience: 6 years at Flipkart | Skills: react, less, storybook, bootstrap, figma, axios, typescript, lazy loading, babel, three.js, gsap, graphql, seo, react testing library, framer motion, animation, prettier, rollup | Summary: Migrated legacy systems to modern storybook architecture using axios. Optimized storybook workflows reducing latency by 60% using react testing library. Implemented storybook solutions to improve system performance by 40%. Integrated babel with react for seamless data flow.",frontend
"Job Title: React Developer | Education: B.Tech Computer Science | Experience: 6 years at Ola | Skills: babel, progressive web app, angular, context api, less, framer motion, axios, svelte, typescript, vite, next.js, rollup, redux, performance optimization, apollo, scss, websockets | Summary: Migrated legacy systems to modern axios architecture using babel. Wrote unit tests and integration tests for babel modules. Automated axios processes saving 20 hours of manual work weekly. Achieved less certification and applied it in production environments. Built scalable apollo pipelines with scss achieving 99.9% uptime.",frontend
"Job Title: Cloud Engineer | Education: B.Sc Computer Science | Experience: 6 years at Flipkart | Skills: php, nosql, mongodb, flask, terraform, mysql, ci/cd, gcp | Summary: Integrated mysql with nosql for seamless data flow. Contributed to open-source ci/cd projects on GitHub. Collaborated with cross-functional teams on mongodb and ci/cd solutions. Designed and deployed ci/cd infrastructure using terraform. Implemented nosql solutions to improve system performance by 40%.",backend
"Job Title: Mobile Developer | Education: Diploma Mobile Development | Experience: 5 years at Cognizant | Skills: swift, fastlane, xctest, retrofit, room database, dart, clean architecture, java, uikit, xamarin, ui testing, ci/cd mobile, flutter, android studio, swiftui, unit testing, react native | Summary: Wrote unit tests and integration tests for xctest modules. Achieved unit testing certification and applied it in production environments. Automated flutter processes saving 20 hours of manual work weekly. Designed and deployed react native infrastructure using room database. Led a team of 5 engineers to deliver fastlane projects on time.",mobile
"Job Title: Frontend Developer | Education: BCA | Experience: 2 years at Flipkart | Skills: sass, rollup, css, axios, gsap, animation, webpack, web accessibility, html, javascript, graphql, responsive design, service worker, performance optimization, less | Summary: Optimized web accessibility workflows reducing latency by 60% using performance optimization. Collaborated with cross-functional teams on css and animation solutions. Achieved animation certification and applied it in production environments. Collaborated with cross-functional teams on css and animation solutions. Automated animation processes saving 20 hours of manual work weekly.",frontend
"Job Title: Cloud Engineer | Education: B.Sc Computer Science | Experience: 2 years at TCS | Skills: laravel, redis, nginx, golang, load balancer, grpc, gcp, django, node.js | Summary: Integrated nginx with django for seamless data flow. Contributed to open-source redis projects on GitHub. Integrated node.js with node.js for seamless data flow.",backend
"Job Title: Data Platform Engineer | Education: M.Tech Data Engineering | Experience: 9 years at Cognizant | Skills: star schema, elt, data quality, kafka, delta lake, java, sql, scala, nifi, data lakehouse | Summary: Led a team of 5 engineers to deliver data lakehouse projects on time. Contributed to open-source kafka projects on GitHub. Designed and deployed java infrastructure using delta lake. Wrote unit tests and integration tests for elt modules. Designed and deployed data lakehouse infrastructure using kafka.",data_engineering
"Job Title: DevOps Engineer | Education: B.Tech Computer Science | Experience: 8 years at MakeMyTrip | Skills: chef, bash, configuration management, high availability, puppet, elk stack, istio, grafana, disaster recovery | Summary: Conducted code reviews for elk stack and elk stack implementations. Developed and maintained disaster recovery applications using configuration management and istio. Contributed to open-source disaster recovery projects on GitHub. Achieved chef certification and applied it in production environments. Wrote unit tests and integration tests for puppet modules.",devops
"Job Title: Web Developer | Education: B.Sc Computer Science | Experience: 3 years at MakeMyTrip | Skills: mongodb, node.js, flask, mysql, agile, python, linux, websockets | Summary: Published research paper on agile optimization techniques. Optimized linux workflows reducing latency by 60% using python. Led a team of 5 engineers to deliver flask projects on time.",fullstack
"Job Title: Deep Learning Engineer | Education: M.Tech Artificial Intelligence | Experience: 6 years at TCS | Skills: regression, attention mechanism, deep learning, reinforcement learning, dimensionality reduction, lstm, seaborn, hyperparameter tuning, pytorch, gradient descent, catboost, nlp, lightgbm, data augmentation, colab, cnn | Summary: Collaborated with cross-functional teams on data augmentation and dimensionality reduction solutions. Implemented catboost solutions to improve system performance by 40%. Contributed to open-source pytorch projects on GitHub. Designed and deployed pytorch infrastructure using pytorch. Integrated lstm with catboost for seamless data flow.",machine_learning
"Job Title: Web Developer | Education: B.E Computer Engineering | Experience: 1 years at HCL Technologies | Skills: html, docker, linux, python, websockets, github, typescript, meilisearch | Summary: Built scalable linux pipelines with python achieving 99.9% uptime. Conducted code reviews for python and python implementations. Wrote unit tests and integration tests for linux modules. Migrated legacy systems to modern github architecture using docker.",fullstack
"Job Title: CI/CD Engineer | Education: AWS Certified | Experience: 6 years at Ola | Skills: tracing, flux, autoscaling, load balancing, loki, disaster recovery, sre, puppet, kubernetes, infrastructure as code, github actions | Summary: Implemented autoscaling solutions to improve system performance by 40%. Designed and deployed sre infrastructure using loki. Published research paper on puppet optimization techniques. Contributed to open-source kubernetes projects on GitHub.",devops
"Job Title: Web Developer | Education: B.Tech Computer Science | Experience: 10 years at TechCorp India | Skills: oauth, postgresql, agile, jest, docker, graphql, stripe api, angular, redis, react, python, meilisearch, express.js, typescript, html, webpack, git, aws | Summary: Contributed to open-source jest projects on GitHub. Automated jest processes saving 20 hours of manual work weekly. Implemented react solutions to improve system performance by 40%.",fullstack
"Job Title: Security Engineer | Education: B.Tech Computer Science | Experience: 6 years at Flipkart | Skills: ctf, gdpr, pki, zero trust, threat intelligence, cloud security, web application security, nist, ssl, vulnerability assessment | Summary: Achieved zero trust certification and applied it in production environments. Published research paper on ctf optimization techniques. Optimized cloud security workflows reducing latency by 60% using ssl. Implemented pki solutions to improve system performance by 40%. Integrated threat intelligence with zero trust for seamless data flow.",cybersecurity
"Job Title: Research Scientist | Education: M.Tech Artificial Intelligence | Experience: 9 years at TCS | Skills: numpy, model deployment, pandas, gpt, automl, gradient descent, reinforcement learning, transfer learning, bayesian optimization, clustering, deep learning, cnn, bert | Summary: Implemented bayesian optimization solutions to improve system performance by 40%. Achieved bert certification and applied it in production environments. Wrote unit tests and integration tests for deep learning modules. Implemented pandas solutions to improve system performance by 40%. Built scalable clustering pipelines with pandas achieving 99.9% uptime.",machine_learning
"Job Title: DevOps Engineer | Education: B.E Software Engineering | Experience: 2 years at Cognizant | Skills: .net, rest api, ruby, github actions, kafka, mongodb, php, bash, azure, flask, go, mysql, java, laravel, api gateway, postgresql | Summary: Automated flask processes saving 20 hours of manual work weekly. Optimized mongodb workflows reducing latency by 60% using php. Conducted code reviews for bash and php implementations. Collaborated with cross-functional teams on flask and go solutions.",backend
"Job Title: Infrastructure Engineer | Education: CKA Certified | Experience: 1 years at Ola | Skills: sre, vault, elk stack, gitops, linux, gcp, flux, sla | Summary: Automated flux processes saving 20 hours of manual work weekly. Wrote unit tests and integration tests for gcp modules. Implemented flux solutions to improve system performance by 40%.",devops
"Job Title: Mobile Developer | Education: B.Sc Computer Science | Experience: 9 years at Razorpay | Skills: core data, android, retrofit, realm, mvvm, apns, swiftui, spm, flutter, google play, xamarin, room database, fcm, app store, kotlin | Summary: Achieved realm certification and applied it in production environments. Designed and deployed android infrastructure using room database. Migrated legacy systems to modern flutter architecture using flutter. Built scalable swiftui pipelines with realm achieving 99.9% uptime.",mobile
"Job Title: NLP Engineer | Education: PhD Machine Learning | Experience: 7 years at Zoho | Skills: bayesian optimization, rnn, scikit-learn, pandas, model deployment, bert, keras, cnn, backpropagation, regression, reinforcement learning, neural networks, tensorflow, computer vision, mlflow, colab | Summary: Built scalable tensorflow pipelines with scikit-learn achieving 99.9% uptime. Conducted code reviews for cnn and scikit-learn implementations. Designed and deployed model deployment infrastructure using tensorflow. Wrote unit tests and integration tests for tensorflow modules.",machine_learning
"Job Title: Big Data Engineer | Education: M.Tech Data Engineering | Experience: 2 years at TechCorp India | Skills: power bi, dbt, orc, bigquery, kafka, pig, etl, luigi, python, azure data factory, java, data lake, tableau, synapse, beam, nosql | Summary: Collaborated with cross-functional teams on pig and data lake solutions. Built scalable dbt pipelines with etl achieving 99.9% uptime. Achieved tableau certification and applied it in production environments.",data_engineering
"Job Title: SOC Analyst | Education: B.Tech Computer Science | Experience: 3 years at Wipro | Skills: wireshark, vpn, qradar, siem, threat intelligence, aws security, vulnerability assessment, web application security, burp suite, risk assessment, penetration testing, incident response | Summary: Wrote unit tests and integration tests for incident response modules. Collaborated with cross-functional teams on penetration testing and siem solutions. Achieved penetration testing certification and applied it in production environments. Contributed to open-source vpn projects on GitHub.",cybersecurity
"Job Title: AI Engineer | Education: PhD Machine Learning | Experience: 2 years at MakeMyTrip | Skills: dimensionality reduction, transformers, matplotlib, gpt, classification, model deployment, neural networks, python | Summary: Conducted code reviews for gpt and dimensionality reduction implementations. Migrated legacy systems to modern python architecture using matplotlib. Conducted code reviews for transformers and gpt implementations. Contributed to open-source transformers projects on GitHub.",machine_learning
"Job Title: Computer Vision Engineer | Education: M.Tech Artificial Intelligence | Experience: 9 years at Sigmoid | Skills: feature engineering, reinforcement learning, attention mechanism, pytorch, gradient descent, cross validation, huggingface, cnn, bert, fine tuning, jupyter, rnn | Summary: Designed and deployed reinforcement learning infrastructure using cnn. Wrote unit tests and integration tests for gradient descent modules. Conducted code reviews for attention mechanism and jupyter implementations.",machine_learning
"Job Title: Site Reliability Engineer | Education: B.Tech Information Technology | Experience: 8 years at Google India | Skills: jwt, terraform, fastapi, ruby, caching, postgresql, golang, python, graphql | Summary: Conducted code reviews for python and golang implementations. Integrated ruby with caching for seamless data flow. Led a team of 5 engineers to deliver caching projects on time. Migrated legacy systems to modern caching architecture using fastapi. Wrote unit tests and integration tests for python modules.",backend
"Job Title: Site Reliability Engineer | Education: B.Tech Information Technology | Experience: 1 years at BYJU's | Skills: kubernetes, laravel, gcp, .net, oauth, fastapi, mysql, sql, linux, ansible | Summary: Implemented laravel solutions to improve system performance by 40%. Developed and maintained kubernetes applications using fastapi and laravel. Optimized fastapi workflows reducing latency by 60% using .net. Led a team of 5 engineers to deliver oauth projects on time. Migrated legacy systems to modern fastapi architecture using ansible.",backend
"Job Title: Mobile Developer | Education: MCA | Experience: 9 years at MakeMyTrip | Skills: ios, expo, ionic, apns, xamarin, swiftui, push notifications, fastlane, retrofit, core data, android | Summary: Optimized fastlane workflows reducing latency by 60% using expo. Published research paper on retrofit optimization techniques. Automated ionic processes saving 20 hours of manual work weekly. Built scalable swiftui pipelines with ios achieving 99.9% uptime.",mobile
"Job Title: Flutter Developer | Education: Diploma Mobile Development | Experience: 1 years at Swiggy | Skills: capacitor, okhttp, mvc, xctest, ios, android, spm, app store, unit testing, fastlane, fcm, android studio | Summary: Led a team of 5 engineers to deliver capacitor projects on time. Implemented xctest solutions to improve system performance by 40%. Optimized fcm workflows reducing latency by 60% using xctest. Migrated legacy systems to modern unit testing architecture using android. Wrote unit tests and integration tests for unit testing modules.",mobile
"Job Title: Cross-Platform Developer | Education: B.Sc Computer Science | Experience: 1 years at Flipkart | Skills: push notifications, mvvm, alamofire, cocoapods, xctest, uikit, firebase, retrofit, room database, react native, android, espresso, unit testing, spm, fcm | Summary: Developed and maintained alamofire applications using uikit and espresso. Published research paper on unit testing optimization techniques. Automated react native processes saving 20 hours of manual work weekly. Collaborated with cross-functional teams on mvvm and push notifications solutions.",mobile
"Job Title: Full Stack Developer | Education: B.Sc Computer Science | Experience: 2 years at BYJU's | Skills: graphql, git, javascript, django, bash, aws, html, react, next.js, tailwind css, flask, webpack, docker, agile, mongodb | Summary: Developed and maintained graphql applications using javascript and git. Wrote unit tests and integration tests for bash modules. Developed and maintained graphql applications using webpack and docker. Collaborated with cross-functional teams on bash and react solutions. Optimized agile workflows reducing latency by 60% using agile.",fullstack
"Job Title: Product Engineer | Education: B.Tech Software Engineering | Experience: 5 years at Amazon India | Skills: git, typescript, jwt, ci/cd, vite, nginx, jest, mysql, meilisearch, elasticsearch, postgresql | Summary: Conducted code reviews for meilisearch and elasticsearch implementations. Wrote unit tests and integration tests for meilisearch modules. Achieved postgresql certification and applied it in production environments. Collaborated with cross-functional teams on postgresql and vite solutions.",fullstack
"Job Title: SOC Analyst | Education: B.Tech Computer Science | Experience: 2 years at Sigmoid | Skills: hipaa, compliance, pki, vpn, iso 27001, bash scripting, python scripting, wireshark, ips, kali linux, owasp, zero trust, reverse engineering, tls, incident response, gdpr, siem, devsecops | Summary: Collaborated with cross-functional teams on devsecops and iso 27001 solutions. Published research paper on siem optimization techniques. Automated siem processes saving 20 hours of manual work weekly. Achieved hipaa certification and applied it in production environments.",cybersecurity
"Job Title: CI/CD Engineer | Education: B.Sc Information Technology | Experience: 3 years at BYJU's | Skills: jaeger, puppet, docker, configuration management, infrastructure as code, helm, gitlab ci, prometheus, vault, slo, terraform | Summary: Developed and maintained terraform applications using gitlab ci and configuration management. Contributed to open-source jaeger projects on GitHub. Achieved helm certification and applied it in production environments. Achieved slo certification and applied it in production environments. Implemented gitlab ci solutions to improve system performance by 40%.",devops
"Job Title: iOS Developer | Education: B.Tech Computer Science | Experience: 2 years at Accenture | Skills: core data, jetpack compose, swiftui, expo, spm, kotlin, firebase, ionic, objective-c, realm | Summary: Wrote unit tests and integration tests for expo modules. Led a team of 5 engineers to deliver core data projects on time. Achieved jetpack compose certification and applied it in production environments. Automated core data processes saving 20 hours of manual work weekly. Designed and deployed objective-c infrastructure using objective-c.",mobile
"Job Title: CI/CD Engineer | Education: AWS Certified | Experience: 1 years at Zoho | Skills: infrastructure as code, sre, consul, nginx, prometheus, service mesh, disaster recovery, go, istio | Summary: Built scalable infrastructure as code pipelines with go achieving 99.9% uptime. Achieved consul certification and applied it in production environments. Integrated infrastructure as code with go for seamless data flow. Led a team of 5 engineers to deliver infrastructure as code projects on time. Achieved istio certification and applied it in production environments.",devops
